REGISTRO_ANCINE,DATA_REGISTRO,RAZAO_SOCIAL,CNPJ,MUNICIPIO,CD_MUNICIPIO_IBGE,UF,CLASSIFICACAO_AGENTE_ECONOMICO
22766,2012-11-16,A CAYPORA PRODUÇÕES DE ARTE E EVENTOS LTDA,15.722.352/0001-28,SÃO PAULO,3550308.0,SP,Brasileiro independente 
31428,2015-11-16,MAINLINE FILMES LTDA,23.015.606/0001-04,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
31423,2015-11-16,FBC CINEMA E ANIMACAO LTDA,23.327.837/0001-45,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
31421,2015-11-16,SPATIUM PRODUCOES ARTISTICAS E CINEMATOGRAFICAS - EIRELI,16.101.680/0001-70,PALMAS,1721000.0,TO,Brasileiro independente 
38218,2017-11-16,AMORA PRODUÇÕES ARTÍSTICAS LTDA,18.439.297/0001-51,JOÃO PESSOA,2507507.0,PB,Brasileiro independente 
38216,2017-11-16,IDEIAS INDOMAVEIS COMUNICACAO E TECNOLOGIA LTDA,06.992.767/0001-20,SÃO PAULO,3550308.0,SP,Brasileiro independente 
47178,2020-11-16,G&T GESTÃO E TREINAMENTO EIRELI,26.658.733/0001-01,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
47183,2020-11-16,CLAUDIO TAFARELLO UMBELINO-SERVIÇOS,02.632.991/0001-50,CURITIBA,4106902.0,PR,Brasileiro independente 
47180,2020-11-16,"UNIVERS CULTURA, COMUNICACAO E PROJETOS SOCIAIS LTDA - ME",08.837.888/0001-23,SÃO JOSÉ DOS CAMPOS,3549904.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
47187,2020-11-16,SAGITARIO FILMES LTDA,37.031.878/0001-02,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
47186,2020-11-16,M R PRODUCOES CINEMATOGRAFICAS LTDA,34.052.312/0001-60,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
47181,2020-11-16,FELIPE BARROS MAIA 02311006479,25.169.088/0001-09,OLINDA,2609600.0,PE,Brasileiro independente 
47179,2020-11-16,LED MUSIC PRODUÇÕES ARTÍSTICAS E ENTRETENIMENTO LTDA,39.585.766/0001-10,BRAGANÇA PAULISTA,3507605.0,SP,Brasileiro independente 
47185,2020-11-16,LEONARDO AUGUSTO FLEMMING,12.153.892/0001-40,CURITIBA,4106902.0,PR,Brasileiro independente 
47182,2020-11-16,RENAN DA SILVA PEREIRA DE MENDONCA 12826018736,37.554.483/0001-86,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
49983,2021-11-16,SANSARA TELECOM EIRELI,09.566.844/0001-79,CARAGUATATUBA,3510500.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
49988,2021-11-16,CINEMATOGRÁFICA OURO BRANCO LTDA,44.084.629/0001-32,OURO BRANCO,3145901.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
49984,2021-11-16,ALDEOTA PRODUTORA LTDA,44.103.959/0001-28,FORTALEZA,2304400.0,CE,Brasileiro independente 
49980,2021-11-16,WIP  PROPRIEDADE INTELECTUAL DE ENTRETENIMENTO LTDA,34.174.992/0001-95,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
49986,2021-11-16,ATEL DO BRASIL TELECOM LTDA,27.825.984/0001-04,PAULO AFONSO,2924009.0,BA,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
49979,2021-11-16,DAIANY CASSIA BOSCHINI FIORATI 05107589910,15.319.083/0001-53,MARINGÁ,4115200.0,PR,Brasileiro independente 
49978,2021-11-16,SEJA FIBRA - SERVIÇOS & INTERNET LTDA,26.312.606/0001-56,UBATUBA,3555406.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52353,2022-11-16,ANDRE TALAMONTE SALES 47516385808,47.191.605/0001-70,BOTUCATU,3507506.0,SP,Brasileiro independente 
52361,2022-11-16,RODRIGO DE ALBUQUERQUE MACHADO 01154917401,19.364.477/0001-84,JOÃO PESSOA,2507507.0,PB,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52360,2022-11-16,AQUARIUS PRODUCTION LTDA,46.566.513/0001-65,JABOATÃO DOS GUARARAPES,2607901.0,PE,Brasileiro independente 
52362,2022-11-16,DEIVIANE FERREIRA VELHO 09513448975,33.408.042/0001-15,LEBON RÉGIS,4209706.0,SC,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52355,2022-11-16,VIEX FILMES LTDA,48.262.714/0001-02,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
52359,2022-11-16,AMPARA ANIMAL,12.791.298/0001-84,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52354,2022-11-16,A MEGA COMUNICAÇÕES LTDA,48.511.214/0001-59,GARANHUNS,2606002.0,PE,Brasileiro independente 
1553,2003-12-16,BEIJA FLOR FILMES LTDA,04.952.911/0001-70,CURITIBA,4106902.0,PR,Brasileiro independente 
1371,2003-12-16,916 FILMES - EIRELI,05.622.711/0001-11,SÃO PAULO,3550308.0,SP,Brasileiro independente 
2902,2004-12-16,TEMPO SERVICO DE PRODUCAO AUDIOVISUAL ARTISTICA E CULTURAL LTDA,94.307.840/0001-45,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
2908,2004-12-16,MOSSY FILMES LTDA,06.062.917/0001-05,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
2904,2004-12-16,CINEPASS CINEMATOGRÁFICA LTDA,03.387.103/0001-44,BOTUCATU,3507506.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
5194,2005-12-16,JOÃO GABRIEL SANTOS LEITE,07.632.461/0001-26,SALVADOR,2927408.0,BA,Brasileiro independente 
5196,2005-12-16,GENESY PROPAGANDA E MARKETING SOCIEDADE SIMPLES LTDA,03.656.567/0001-09,OURINHOS,3534708.0,SP,Brasileiro independente 
18104,2010-12-16,CELTA PRODUÇÕES ARTISTICAS LTDA ME,05.693.121/0001-80,SOROCABA,3552205.0,SP,Brasileiro independente 
20493,2011-12-16,ESPAÇO LÍQUIDO ESTÚDIO DE CRIAÇÃO AUDIOVISUAL E EDITORA LTDA,11.233.226/0001-59,SÃO PAULO,3550308.0,SP,Brasileiro independente 
20492,2011-12-16,SINCRONIA FILMES LTDA,14.362.841/0001-53,SÃO PAULO,3550308.0,SP,Brasileiro independente 
20487,2011-12-16,MOSQUETEIROS FILMES LTDA,14.207.788/0001-16,PETROLINA,2611101.0,PE,Brasileiro independente 
28461,2014-12-16,TAISA RIBEIRO FERNANDES,18.348.753/0001-58,BELÉM,1501402.0,PA,Brasileiro independente 
28483,2014-12-16,LADART PRODUÇÕES E CONSULTORIA LTDA,18.580.137/0001-28,VITÓRIA,3205309.0,ES,Brasileiro independente 
28460,2014-12-16,ALELO FILMES PRODUCOES ARTISTICAS LTDA,21.188.662/0001-07,CALDAS NOVAS,5204508.0,GO,Brasileiro independente 
28464,2014-12-16,CINE A MARABA LTDA,21.160.773/0001-05,MARABÁ,1504208.0,PA,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
34889,2016-12-16,CINESTILO CINEMAS LTDA,26.689.743/0001-04,MAFRA,4210100.0,SC,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
44788,2019-12-16,VIVIAN FIRMINO AMODIO PRODUCOES LTDA,35.165.739/0001-38,SÃO PAULO,3550308.0,SP,Brasileiro independente 
44792,2019-12-16,V. A. FOGAROLLI,31.172.871/0001-16,RIBEIRÃO PRETO,3543402.0,SP,Brasileiro independente 
44787,2019-12-16,CANOG PRODUÇÕES ARTÍSTICAS LTDA ME,26.559.601/0001-22,PETRÓPOLIS,3303906.0,RJ,Brasileiro independente 
44794,2019-12-16,CASA DA GENTE PRODUCOES E EDITORA LTDA,18.451.912/0001-45,NITERÓI,3303302.0,RJ,Brasileiro independente 
44793,2019-12-16,JULIANO DA SILVA ANTUNES 07925609737,18.708.480/0001-05,NITERÓI,3303302.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
44790,2019-12-16,MAYARA LARISSA VELOSO QUEIROZ 05303031918,35.646.831/0001-10,PRESIDENTE GETÚLIO,4214003.0,SC,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
44791,2019-12-16,EDILENO RODRIGUES CHONONO 61267929200,25.093.870/0001-83,CUIABÁ,5103403.0,MT,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
44789,2019-12-16,MULTISERVICE SERVIÇOS CINEMATOGRÁFICOS LTDA,06.368.995/0001-24,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
44801,2019-12-16,YELLOW BUNKER SERVICOS DE PRODUCAO VISUAL EIRELI - ME,23.644.091/0001-01,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
47451,2020-12-16,MARCO TÚLIO SANTOS SCHOMMER 06816293550,38.234.384/0001-80,SALVADOR,2927408.0,BA,Brasileiro independente 
47454,2020-12-16,EDUARDO M DE LIMA NETO ME,19.585.079/0001-98,RECIFE,2611606.0,PE,Brasileiro independente 
47455,2020-12-16,SANTERIA PRODUÇÕES AUDIOVISUAIS LTDA,39.814.253/0001-34,SÃO PAULO,3550308.0,SP,Brasileiro independente 
47450,2020-12-16,ANNA GABRIELA DE SOUSA ALVES 11952186480,38.142.045/0001-73,NATAL,2408102.0,RN,Brasileiro independente 
47453,2020-12-16,MARCELO CALONE E CORPORADOS SS LTDA,04.610.708/0001-15,SÃO PAULO,3550308.0,SP,Brasileiro independente 
47449,2020-12-16,JESSICA DE CARVALHO ZANOTELLI 13793577724,31.451.298/0001-80,VITÓRIA,3205309.0,ES,Brasileiro independente 
50151,2021-12-16,RODRIGO CARVALHO DA SILVA 32364509831,19.174.528/0001-05,BAURU,3506003.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
50150,2021-12-16,NACAO PRODUTORA AUDIOVISUAL LTDA,38.001.433/0001-34,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
50148,2021-12-16,JOSE CARLOS LOIOLA DE SOUSA 38464179391,29.823.636/0001-15,FORTALEZA,2304400.0,CE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
50147,2021-12-16,RAFAEL DOS SANTOS VERISSIMO 10504267701,34.661.621/0001-38,ANGRA DOS REIS,3300100.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
50152,2021-12-16,BRUNO CÉSAR DOS SANTOS 06804708407,33.462.297/0001-66,CAICÓ,2402006.0,RN,Brasileiro independente 
50145,2021-12-16,OTAVIO HENRIQUE COELHO FERREIRA 06392795626,34.966.089/0001-67,JUIZ DE FORA,3136702.0,MG,Brasileiro independente 
50146,2021-12-16,TIAGO MARTINEZ RIBEIRO,29.986.705/0001-01,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52513,2022-12-16,ESTUDIOS RIOS PRODUÇÕES SPE S.A.,46.334.899/0001-80,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
52512,2022-12-16,MARCIO SOUZA DOS SANTOS 07016467724,15.366.502/0001-08,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
993,2003-01-17,NOTÁBILE FILMES LTDA,57.282.097/0001-90,SÃO PAULO,3550308.0,SP,Brasileiro independente 
571,2003-01-17,SOFTVIDEO-SOM E IMAGEM LTDA,79.180.451/0001-08,CURITIBA,4106902.0,PR,Brasileiro independente 
13407,2008-01-17,QUADRO VERMELHO PRODUÇÕES LTDA,09.100.541/0001-66,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
13405,2008-01-17,BTRB DIGITAÇÃO DE IMAGENS E TEXTO LTDM,09.139.845/0001-37,PASSO FUNDO,4314100.0,RS,Brasileiro independente 
18192,2011-01-17,SIGLA - ESTÚDIOS DE ANIMAÇÃO E CINEMA LTDA,12.957.539/0001-12,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
18190,2011-01-17,PRIMEIRO PLANO PRODUCOES DE VIDEOS LTDA.EPP.,12.803.061/0001-76,SALVADOR,2927408.0,BA,Brasileiro independente 
18195,2011-01-17,DIREÇÃO CULTURA PRODUÇÕES LTDA.,03.521.177/0001-21,CAMPINAS,3509502.0,SP,Brasileiro independente 
20631,2012-01-17,OQUELATÁ QUELATEJE PRODUÇÕES ARTÍSTICAS LTDA.,04.455.849/0001-00,CURITIBA,4106902.0,PR,Brasileiro independente 
20634,2012-01-17,MONSTER MOVIE PRODUCOES E CASTING LTDA,03.876.997/0001-36,SÃO PAULO,3550308.0,SP,Brasileiro independente 
23112,2013-01-17,VENTANA FILMES LTDA,16.417.265/0001-20,RECIFE,2611606.0,PE,Brasileiro independente 
25988,2014-01-17,AUTORIA C PRODUCAO E GESTAO DE CONTEUDO CRIATIVO LTDA - ME,02.597.024/0001-03,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
25993,2014-01-17,BUGZ FILMES LTDA,14.367.769/0001-57,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
25986,2014-01-17,R G SALAME PRODUÇÕES,34.924.019/0001-46,BELÉM,1501402.0,PA,Brasileiro independente 
25987,2014-01-17,ADONAI EXCELLENT FILMAGENS LTDA EPP,04.546.840/0001-05,FRANCA,3516200.0,SP,Brasileiro independente 
25996,2014-01-17,ALCANTELADO & ROCHA PRODUÇÕES E EVENTOS LTDA.,19.505.993/0001-81,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
38618,2018-01-17,AWAKE PRODUÇÃO DE FILMES LTDA,29.233.531/0001-06,SÃO PAULO,3550308.0,SP,Brasileiro independente 
38612,2018-01-17,"PLAYSTEM CONTEUDOS EM CIENCIA, TECNOLOGIA, ENGENHARIA E MATEMATICA LTDA",08.505.057/0001-54,SÃO PAULO,3550308.0,SP,Brasileiro independente 
42044,2019-01-17,LEANDRO CARNAÚBA LÔBO 07519794490,29.046.551/0001-78,SÃO PAULO,3550308.0,SP,Brasileiro independente 
42035,2019-01-17,GAME FL STUDIO SERVICOS DE TECNOLOGIA LTDA,32.010.751/0001-85,SÃO BERNARDO DO CAMPO,3548708.0,SP,Brasileiro independente 
42034,2019-01-17,L ALVES DA SILVA,22.534.164/0001-31,ARAPIRACA,2700300.0,AL,Brasileiro independente 
42043,2019-01-17,BERTONI COMUNICAÇÃO E EVENTOS EIRELI ME,11.868.902/0001-60,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
42041,2019-01-17,SMS DESENVOLVIMENTO DE SOFTWARES LTDA ME,27.112.999/0001-17,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
42029,2019-01-17,MAXWELL COSTA OLIVEIRA MOREIRA 08988732669,22.487.562/0001-44,JUIZ DE FORA,3136702.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
42045,2019-01-17,GABRIELLE PERINI COUTINHO DO NASCIMENTO 40937390801,32.234.730/0001-43,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
42030,2019-01-17,TL PRAIA MENDES EVENTOS E MIDIA LTDA,07.307.679/0001-05,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
44960,2020-01-17,HF TECNOLOGIA LTDA,08.545.186/0001-76,BRASÍLIA,5300108.0,DF,Brasileiro independente 
44958,2020-01-17,CMM TECNOLOGIA LTDA,08.083.568/0001-25,BRASÍLIA,5300108.0,DF,Brasileiro independente 
44959,2020-01-17,LH FILMES LTDA,35.267.036/0001-10,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
44961,2020-01-17,GUILHERME MENDONCA DE SOUZA 86602713191,28.043.771/0001-85,GOIÂNIA,5208707.0,GO,Brasileiro independente 
50279,2022-01-17,MAKUNAIMA PRODUÇÃO AUDIOVISUAL LTDA,40.690.642/0001-84,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
50283,2022-01-17,KEVIN MARTINS FERREIRA 12920774689,37.317.214/0001-04,CARANGOLA,3113305.0,MG,Brasileiro independente 
50282,2022-01-17,LEONARDO FELIPE SILVA LEAL 05119760546,21.327.090/0001-08,SALVADOR,2927408.0,BA,Brasileiro independente 
50280,2022-01-17,CARTOGRAFIA ATIVIDADES DE PRODUCAO CINEMATOGRAFICA LTDA,40.691.090/0001-29,CURITIBA,4106902.0,PR,Brasileiro independente 
50281,2022-01-17,GUTEMBERG LOPES FERNANDES JUNIOR 89892992172,42.595.195/0001-00,GOIÂNIA,5208707.0,GO,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52638,2023-01-17,RODRIGO GONCALVES MACHADO LTDA,26.254.570/0001-00,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
52634,2023-01-17,TERCEIRA PÁGINA CONSULTORIA EM CIÊNCIAS SOCIAIS E HUMANAS LTDA,41.761.187/0001-23,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52635,2023-01-17,M3 PUBLICIDADE DIGITAL LTDA,14.586.285/0001-07,BOA VISTA,1400100.0,RR,Brasileiro independente 
52639,2023-01-17,DATUM COMUNICACAO LTDA,12.034.154/0001-83,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52636,2023-01-17,PULICIDADE E EVENTOS ADRENALINA LTDA,02.049.000/0001-01,CARUARU,2604106.0,PE,Brasileiro independente 
52640,2023-01-17,HG EMPREEDIMENTOS AUDIOVISUAIS LTDA,48.761.949/0001-30,MARACANAÚ,2307650.0,CE,Brasileiro independente 
52641,2023-01-17,TOAR PRODUÇÕES LTDA,28.067.848/0001-57,SANTA MARIA,4316907.0,RS,Brasileiro independente 
52637,2023-01-17,BLACHE FILMES E PRODUCOES LTDA,40.283.554/0001-68,BRASÍLIA,5300108.0,DF,Brasileiro independente 
1060,2003-02-17,CINEFILMES LTDA,30.713.390/0001-08,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
1061,2003-02-17,UNS E OUTROS PRODUÇÕES E FILMES EIRELI,04.595.226/0001-33,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
68,2003-02-17,TURNING POINT PRODUCOES EIRELI,00.325.903/0001-42,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
1058,2003-02-17,ALBATROZ CINEMATOGRÁFICA LTDA,01.111.024/0001-80,SÃO PAULO,3550308.0,SP,Brasileiro independente 
330,2004-02-17,LUNI PRODUÇÕES LTDA,01.374.871/0001-38,RECIFE,2611606.0,PE,Brasileiro independente 
773,2004-02-17,LOJINHA DA MÔNICA LTDA,49.515.984/0001-32,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
587,2004-02-17,PIOLI PRODUÇÕES AUDIOVISUAIS SS LTDA.,04.477.047/0001-00,CURITIBA,4106902.0,PR,Brasileiro independente 
3196,2005-02-17,SPRAY FILMES S.A.,06.945.371/0001-22,SÃO PAULO,3550308.0,SP,Brasileiro independente 
5467,2006-02-17,PIPA NATIVA PRODUÇÃO CULTURAL LTDA,05.933.574/0001-36,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
5472,2006-02-17,CENA DIGITAL LTDA,07.685.676/0001-05,SALVADOR,2927408.0,BA,Brasileiro independente 
15021,2009-02-17,UNIVERSIDADE FEDERAL DE GOIÁS,01.567.601/0001-43,GOIÂNIA,5208707.0,GO,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
20916,2012-02-17,HYPE STUDIO COMPUTACAO GRAFICA LTDA,10.730.207/0001-75,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
20923,2012-02-17,MARQUES & MARQUES MULTIMÍDIA LTDA,07.454.637/0001-05,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
26160,2014-02-17,KAUZARE LTDA. - ME,14.352.944/0001-32,RIBEIRÃO PRETO,3543402.0,SP,Brasileiro independente 
32088,2016-02-17,"SEREIA NEGRA COMUNICACAO, CONSULTORIA E PRODUCAO LTDA",21.002.822/0001-81,LAURO DE FREITAS,2919207.0,BA,Brasileiro independente 
32090,2016-02-17,MASCOTE ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA,08.329.058/0001-95,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
35541,2017-02-17,NETWORK TELECOMUNICACOES LTDA - EPP,05.262.383/0001-90,LIMEIRA,3526902.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45150,2020-02-17,ULTRAWAVE TELECOMUNICAÇÕES LTDA.,07.153.326/0001-06,BAURU,3506003.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45143,2020-02-17,ALEXANDRE BEBER,35.075.825/0001-50,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
45152,2020-02-17,T ENTRETENIMENTO LTDA,12.165.842/0001-82,PONTA GROSSA,4119905.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
45144,2020-02-17,LUC77 PRODUTORA DE FILMES EIRELI,21.981.573/0001-13,CURITIBA,4106902.0,PR,Brasileiro independente 
45146,2020-02-17,P V LOPES PUBLICIDADE E COMUNICAÇÃO - ME,09.577.408/0001-03,GUARUJÁ,3518701.0,SP,Brasileiro independente 
45151,2020-02-17,ROTATORIA PRODUCOES LTDA,28.810.721/0001-86,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
45147,2020-02-17,CAMILA DE LIMA SOUSA 08448453611,26.206.605/0001-27,SÃO PAULO,3550308.0,SP,Brasileiro independente 
45149,2020-02-17,PETERMANN PRODUÇÕES EIRELI,24.104.571/0001-34,LIMEIRA,3526902.0,SP,Brasileiro independente 
45145,2020-02-17,BLUFILME PRODUÇÕES EIRELI,35.950.640/0001-47,SÃO PAULO,3550308.0,SP,Brasileiro independente 
45148,2020-02-17,DE FRANCISCO EDITORA E EVENTOS LTDA,20.895.818/0001-27,SÃO PAULO,3550308.0,SP,Brasileiro independente 
47758,2021-02-17,ANGEL PRODUCOES E SERVICOS EMPRESARIAIS EIRELI,18.005.872/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
47759,2021-02-17,CIRCULO FILMES E ESTUDIO CINEMATOGRAFICO LTDA,24.212.345/0001-77,PALMAS,1721000.0,TO,Brasileiro independente 
50529,2022-02-17,F.CARLOS DE MEDEIROS ME,11.263.237/0001-81,AMÉRICO BRASILIENSE,3501707.0,SP,Brasileiro independente 
50545,2022-02-17,MICHAEL FERNANDES BANDEIRA 02508040428,42.880.664/0001-32,CAMPINA GRANDE,2504009.0,PB,Brasileiro independente 
50531,2022-02-17,NEXO INTELIGENCIA EM PROJETOS E CONSULTORIA LTDA,44.478.817/0001-45,TERESINA,2211001.0,PI,Brasileiro independente 
50543,2022-02-17,ISABELLA BENINCA MARTINS 08836331912,43.530.128/0001-70,SÃO CARLOS,3548906.0,SP,Brasileiro independente 
50542,2022-02-17,CENEN CRISTHIANO ALENCAR SOUZA 04942145970,21.223.488/0001-96,CURITIBA,4106902.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
50530,2022-02-17,MAEG PRODUÇÕES ARTISTICAS LTDA,34.675.021/0001-29,CAMPO GRANDE,5002704.0,MS,Brasileiro independente 
50544,2022-02-17,ZÉ PEQUENO PRODUÇÕES ARTÍSTICAS LTDA,44.406.374/0001-87,SÃO PAULO,3550308.0,SP,Brasileiro independente 
52854,2023-02-17,C. A. A. MORAES PRODUCOES CINEMATROGRAFICAS LTDA,35.445.252/0001-09,BELÉM,1501402.0,PA,Brasileiro independente 
52851,2023-02-17,LORENTZEN EMPREENDIMENTOS SA,33.107.533/0001-26,RIO DE JANEIRO,3304557.0,RJ,Brasileiro
52852,2023-02-17,ZEROUM DIGITAL ASSESSORIA DE MARKETING LTDA,14.656.667/0001-51,RIO BRANCO,1200401.0,AC,Brasileiro independente 
52853,2023-02-17,MOOD FILMES LTDA,48.953.196/0001-65,SÃO LUÍS,2111300.0,MA,Brasileiro independente 
52856,2023-02-17,MAICON WELLINGTON DOS SANTOS,28.357.080/0001-56,TOLEDO,4127700.0,PR,Brasileiro independente 
52858,2023-02-17,RICARDO CALVET JOHN LTDA,47.383.981/0001-67,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
52855,2023-02-17,SM BRASIL DE COMUNICACAO LTDA,29.284.918/0001-91,LIMOEIRO DO NORTE,2307601.0,CE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
52857,2023-02-17,LIGA ASSESSORIA E PRODUCOES LTDA,41.956.985/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
709,2003-03-17,ZAP VÍDEO E INFORMÁTICA LTDA,03.169.385/0001-03,PELOTAS,4314407.0,RS,Brasileiro independente 
3423,2005-03-17,STAFF ÁUDIO VÍDEO LTDA.,01.687.588/0001-66,MACEIÓ,2704302.0,AL,Brasileiro independente 
3424,2005-03-17,TELEVISAO CENTRO AMERICA LTDA,03.476.876/0001-05,CUIABÁ,5103403.0,MT,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
3416,2005-03-17,INTERFACE MULTIMÍDIA LTDA - ME,04.650.598/0001-15,BAGÉ,4301602.0,RS,Brasileiro independente 
5569,2006-03-17,GOULART & PINOTTI - SOLUÇÕES MULTIMÍDIA LTDA,07.069.666/0001-45,SÃO JOSÉ DOS CAMPOS,3549904.0,SP,Brasileiro independente 
13603,2008-03-17,RENATA DA SILVA OLIVEIRA EIRELI,03.006.663/0001-01,RECIFE,2611606.0,PE,Brasileiro independente 
15177,2009-03-17,REDE OESTE PAULISTA DE CINEMAS LTDA.,05.108.185/0001-76,TATUÍ,3554003.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
16712,2010-03-17,CONFEITARIA PRODUCOES ARTISTICAS E MULTIMIDIA LTDA - ME,11.167.257/0001-59,SÃO PAULO,3550308.0,SP,Brasileiro independente 
16713,2010-03-17,VITRINE FILMES LTDA,11.620.976/0001-83,SÃO PAULO,3550308.0,SP,Brasileiro independente 
16718,2010-03-17,MERLINI SOM E IMAGEM LTDA - ME,11.617.889/0001-77,JAÚ,3525300.0,SP,Brasileiro independente 
18449,2011-03-17,MONTANHAS FILMES LTDA - ME,12.935.850/0001-60,LENÇÓIS,2919306.0,BA,Brasileiro independente 
18448,2011-03-17,NOX ENTRETENIMENTO LTDA.,08.394.867/0001-80,JABOATÃO DOS GUARARAPES,2607901.0,PE,Brasileiro independente 
26339,2014-03-17,RODRIGO ELIAS STORI,13.555.367/0001-13,CURITIBA,4106902.0,PR,Brasileiro independente 
26345,2014-03-17,AGÊNCIA OBSERVATÓRIO DISTRIBUIDORA DE FILMES LTDA-ME,10.733.781/0001-87,COTIA,3513009.0,SP,Brasileiro independente 
26343,2014-03-17,JB PRODUÇÕES LTDA-ME,11.158.165/0001-02,SÃO PAULO,3550308.0,SP,Brasileiro independente 
26335,2014-03-17,BARROSO PIRES PRODUÇÕES ARTÍSTICAS LTDA,09.650.056/0001-66,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
26346,2014-03-17,MACHINA FILMES E PRODUÇÕES CULTURAIS LTDA - ME,19.566.139/0001-25,CANOAS,4304606.0,RS,Brasileiro independente 
26341,2014-03-17,DELIRIUM FILMES LTDA,18.973.798/0001-13,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
